CRN,Class Name,Building,long,lat,Size,start,end,mon,tues,wed,thur,fri
90781,MATH 1554 J04,Skiles 154,33.773568,-84.395957,38,15,16,False,True,False,True,False
92969,MATH 1554 K,Instructional Center 111,33.775587,-84.401213,106,14,15,True,False,True,False,True
92606,MATH 1554 K01,Skiles 270,33.773568,-84.395957,35,12,13,False,True,False,True,False
93233,MATH 1554 K02,Skiles 271,33.773568,-84.395957,36,12,13,False,True,False,True,False
93234,MATH 1554 K03,Skiles 154,33.773568,-84.395957,35,9,10,False,True,False,True,False
89275,MATH 1554 L,Howey Physics L2,33.777622,-84.398785,148,15,16,True,False,True,False,True
89313,MATH 1554 L01,Skiles 254,33.773568,-84.395957,37,12,13,False,True,False,True,False
89314,MATH 1554 L02,Skiles 255,33.773568,-84.395957,37,12,13,False,True,False,True,False
89315,MATH 1554 L03,Skiles 254,33.773568,-84.395957,36,14,15,False,True,False,True,False
90961,MATH 1554 L04,Skiles 255,33.773568,-84.395957,38,14,15,False,True,False,True,False
89277,MATH 1554 M,Boggs B5,33.776085,-84.400181,119,15,16,True,False,True,False,True
86617,MATH 1554 M01,Skiles 156,33.773568,-84.395957,39,15,16,False,True,False,True,False
86618,MATH 1554 M02,Skiles 255,33.773568,-84.395957,41,15,16,False,True,False,True,False
86619,MATH 1554 M03,Skiles 156,33.773568,-84.395957,39,17,18,False,True,False,True,False
85472,MATH 1564 K,Klaus Advanced Computing 1456,33.777107,-84.395817,74,14,15,False,True,False,True,False
85572,MATH 1564 K01,Skiles 170,33.773568,-84.395957,38,11,12,True,False,True,False,False
89316,MATH 1564 K02,Skiles 170,33.773568,-84.395957,36,12,13,True,False,True,False,False
89317,MATH 1711 G,Boggs B5,33.776085,-84.400181,132,12,14,False,True,False,True,False
81023,MATH 1711 G01,Skiles 170,33.773568,-84.395957,33,8,9,True,False,True,False,False
81027,MATH 1711 G02,Skiles 170,33.773568,-84.395957,33,9,10,True,False,True,False,False
81113,MATH 1711 G03,Skiles 246,33.773568,-84.395957,33,9,10,True,False,True,False,False
93384,MATH 1711 G04,Skiles 255,33.773568,-84.395957,33,8,9,True,False,True,False,False
94048,MATH 1712 A,Howey Physics L2,33.777622,-84.398785,49,8,9,False,True,False,True,False
85571,MATH 1712 A01,Skiles 156,33.773568,-84.395957,28,9,10,True,False,True,False,False
94049,MATH 1712 A02,Skiles 156,33.773568,-84.395957,21,8,9,True,False,True,False,False
89319,MATH 1712 C,Howey Physics L2,33.777622,-84.398785,89,9,11,False,True,False,True,False
80495,MATH 1712 C01,Skiles 269,33.773568,-84.395957,30,9,10,True,False,True,False,False
80496,MATH 1712 C02,Skiles 246,33.773568,-84.395957,30,11,12,True,False,True,False,False
89501,MATH 1712 C03,Skiles 156,33.773568,-84.395957,29,11,12,True,False,True,False,False
86919,MATH 2106 D,Skiles 202,33.773568,-84.395957,47,12,14,False,True,False,True,False
85469,MATH 2106 E,Skiles 249,33.773568,-84.395957,50,11,12,True,False,True,False,True
89325,MATH 2550 G,D.M. Smith 105,33.773801,-84.395122,158,14,15,False,True,False,True,False
86082,MATH 2550 G01,Skiles 170,33.773568,-84.395957,33,14,15,True,False,False,False,False
86083,MATH 2550 G02,Skiles 257,33.773568,-84.395957,32,14,15,True,False,False,False,False
86084,MATH 2550 G03,Skiles 168,33.773568,-84.395957,32,14,15,True,False,False,False,False
89502,MATH 2550 G04,Skiles 270,33.773568,-84.395957,31,14,15,True,False,False,False,False
91585,MATH 2550 G05,Skiles 271,33.773568,-84.395957,30,14,15,True,False,False,False,False
89329,MATH 2550 N,Clough UG Learning Commons 144,33.774909,-84.396404,188,17,18,False,True,False,True,False
86160,MATH 2550 N01,Skiles 154,33.773568,-84.395957,35,17,18,True,False,False,False,False
86161,MATH 2550 N02,Skiles 254,33.773568,-84.395957,30,17,18,True,False,False,False,False
86162,MATH 2550 N03,Skiles 255,33.773568,-84.395957,29,17,18,True,False,False,False,False
89503,MATH 2550 N04,Skiles 268,33.773568,-84.395957,32,17,18,True,False,False,False,False
89504,MATH 2550 N05,Skiles 368,33.773568,-84.395957,30,17,18,True,False,False,False,False
94047,MATH 2550 N06,Skiles 169,33.773568,-84.395957,32,17,18,True,False,False,False,False
89257,MATH 2551 B,Kendeda 152,33.778759,-84.399597,165,8,9,False,True,False,True,False
85559,MATH 2551 B01,Skiles 257,33.773568,-84.395957,33,9,10,True,False,True,False,False
85560,MATH 2551 B02,Skiles 168,33.773568,-84.395957,33,9,10,True,False,True,False,False
85561,MATH 2551 B03,Skiles 257,33.773568,-84.395957,35,8,9,True,False,True,False,False
91826,MATH 2551 B04,Skiles 168,33.773568,-84.395957,34,8,9,True,False,True,False,False
85564,MATH 2551 B05,Skiles 268,33.773568,-84.395957,30,9,10,True,False,True,False,False
89258,MATH 2551 D,Kendeda 152,33.778759,-84.399597,107,9,11,False,True,False,True,False
85562,MATH 2551 D01,Skiles 270,33.773568,-84.395957,35,9,10,True,False,True,False,False
85563,MATH 2551 D02,Skiles 271,33.773568,-84.395957,36,9,10,True,False,True,False,False
85475,MATH 2551 D03,Skiles 270,33.773568,-84.395957,36,8,9,True,False,True,False,False
89259,MATH 2551 G,Instructional Center 111,33.775587,-84.401213,103,12,14,False,True,False,True,False
85565,MATH 2551 G01,Skiles 169,33.773568,-84.395957,34,11,12,True,False,True,False,False
85567,MATH 2551 G02,Skiles 270,33.773568,-84.395957,35,11,12,True,False,True,False,False
85568,MATH 2551 G03,Skiles 169,33.773568,-84.395957,34,12,13,True,False,True,False,False
89260,MATH 2551 K,Kendeda 152,33.778759,-84.399597,147,14,15,False,True,False,True,False
85569,MATH 2551 K01,Skiles 170,33.773568,-84.395957,37,15,16,True,False,True,False,False
85570,MATH 2551 K02,Skiles 154,33.773568,-84.395957,37,15,16,True,False,True,False,False
86208,MATH 2551 K03,Skiles 170,33.773568,-84.395957,37,17,18,True,False,True,False,False
94046,MATH 2551 K04,Skiles 256,33.773568,-84.395957,36,17,18,True,False,True,False,False
89261,MATH 2551 L,Kendeda 152,33.778759,-84.399597,146,15,17,False,True,False,True,False
86620,MATH 2551 L01,Skiles 246,33.773568,-84.395957,36,15,16,True,False,True,False,False
86621,MATH 2551 L02,Skiles 156,33.773568,-84.395957,37,15,16,True,False,True,False,False
86622,MATH 2551 L03,Skiles 246,33.773568,-84.395957,36,17,18,True,False,True,False,False
85511,MATH 2551 L04,Skiles 156,33.773568,-84.395957,37,17,18,True,False,True,False,False
92972,MATH 2552 A,Boggs B5,33.776085,-84.400181,94,8,9,False,True,False,True,False
93256,MATH 2552 A01,Skiles 257,33.773568,-84.395957,34,11,12,True,False,True,False,False
93258,MATH 2552 A02,Skiles 271,33.773568,-84.395957,33,11,12,True,False,True,False,False
93259,MATH 2552 A03,Skiles 257,33.773568,-84.395957,27,12,13,True,False,True,False,False
90006,MATH 2552 C,Boggs B9,33.776085,-84.400181,101,9,11,False,True,False,True,False
90007,MATH 2552 C01,Skiles 246,33.773568,-84.395957,35,12,13,True,False,True,False,False
90008,MATH 2552 C02,Skiles 246,33.773568,-84.395957,35,14,15,True,False,True,False,False
90009,MATH 2552 C03,Skiles 154,33.773568,-84.395957,31,14,15,True,False,True,False,False
89262,MATH 2552 D,Instructional Center 111,33.775587,-84.401213,103,9,11,False,True,False,True,False
85523,MATH 2552 D01,Skiles 171,33.773568,-84.395957,35,9,10,True,False,True,False,False
85540,MATH 2552 D02,Skiles 169,33.773568,-84.395957,33,9,10,True,False,True,False,False
85541,MATH 2552 D03,Skiles 171,33.773568,-84.395957,35,11,12,True,False,True,False,False
89264,MATH 2552 G,Molecular Sciences and Engr G011,33.779836,-84.396666,98,12,14,False,True,False,True,False
85553,MATH 2552 G01,Skiles 308,33.773568,-84.395957,32,15,16,True,False,True,False,False
85554,MATH 2552 G02,Skiles 269,33.773568,-84.395957,32,15,16,True,False,True,False,False
85555,MATH 2552 G03,Skiles 308,33.773568,-84.395957,34,17,18,True,False,True,False,False
89265,MATH 2552 K,Boggs B9,33.776085,-84.400181,104,14,15,False,True,False,True,False
86360,MATH 2552 K01,Skiles 156,33.773568,-84.395957,35,14,15,True,False,True,False,False
86623,MATH 2552 K02,Skiles 254,33.773568,-84.395957,35,14,15,True,False,True,False,False
86624,MATH 2552 K03,Skiles 156,33.773568,-84.395957,34,12,13,True,False,True,False,False
89266,MATH 2552 L,D.M. Smith 105,33.773801,-84.395122,143,15,17,False,True,False,True,False
85556,MATH 2552 L01,Skiles 257,33.773568,-84.395957,36,15,16,True,False,True,False,False
85557,MATH 2552 L02,Skiles 168,33.773568,-84.395957,35,15,16,True,False,True,False,False
85558,MATH 2552 L03,Skiles 257,33.773568,-84.395957,34,17,18,True,False,True,False,False
85481,MATH 2552 L04,Skiles 168,33.773568,-84.395957,38,17,18,True,False,True,False,False
89267,MATH 2552 N,D.M. Smith 105,33.773801,-84.395122,145,17,18,False,True,False,True,False
86625,MATH 2552 N01,Skiles 270,33.773568,-84.395957,37,15,16,True,False,True,False,False
86626,MATH 2552 N02,Skiles 271,33.773568,-84.395957,36,15,16,True,False,True,False,False
86627,MATH 2552 N03,Skiles 270,33.773568,-84.395957,36,17,18,True,False,True,False,False
88303,MATH 2552 N04,Skiles 271,33.773568,-84.395957,36,17,18,True,False,True,False,False
89332,MATH 2603 D,Instructional Center 211,33.775587,-84.401213,63,9,11,False,True,False,True,False
85470,MATH 2603 D01,Skiles 254,33.773568,-84.395957,29,9,10,True,False,True,False,False
85471,MATH 2603 D02,Skiles 254,33.773568,-84.395957,34,11,12,True,False,True,False,False
89333,MATH 2603 L,Boggs B5,33.776085,-84.400181,109,15,17,False,True,False,True,False
85545,MATH 2603 L01,Skiles 168,33.773568,-84.395957,37,11,12,True,False,True,False,False
85546,MATH 2603 L02,Skiles 171,33.773568,-84.395957,33,12,13,True,False,True,False,False
85547,MATH 2603 L03,Skiles 168,33.773568,-84.395957,39,12,13,True,False,True,False,False
90937,MATH 3012 A,Weber SST III 2,33.772949,-84.396066,87,8,9,True,False,True,False,True
80501,MATH 3012 B,Weber SST III 1,33.772949,-84.396066,87,8,9,False,True,False,True,False
80723,MATH 3012 C,Instructional Center 111,33.775587,-84.401213,92,9,10,True,False,True,False,True
81114,MATH 3012 D,Weber SST III 1,33.772949,-84.396066,95,9,11,False,True,False,True,False
92472,MATH 3012 F,Weber SST III 2,33.772949,-84.396066,85,11,12,True,False,True,False,True
84731,MATH 3012 J,Instructional Center 211,33.775587,-84.401213,95,14,15,True,False,True,False,True
92973,MATH 3012 L,Instructional Center 111,33.775587,-84.401213,94,15,17,True,False,True,False,False
91455,MATH 3215 H,Weber SST III 1,33.772949,-84.396066,83,12,14,True,False,True,False,False
80503,MATH 3215 J,Weber SST III 2,33.772949,-84.396066,88,14,15,True,False,True,False,False
92974,MATH 3215 L,Boggs B9,33.776085,-84.400181,89,15,17,False,True,False,True,False
91505,MATH 3235 G,Mason 3133,33.776764,-84.39844,43,12,14,False,True,False,True,False
93387,MATH 3235 L,Skiles 202,33.773568,-84.395957,31,15,17,True,False,True,False,False
87789,MATH 3406 E,Skiles 202,33.773568,-84.395957,35,14,15,False,True,False,True,False
86134,MATH 3406 G,East Architecture 207,33.776177,-84.395459,50,12,14,False,True,False,True,False
87343,MATH 3406 L,Skiles 202,33.773568,-84.395957,36,15,17,False,True,False,True,False
84977,MATH 3670 J,Instructional Center 111,33.775587,-84.401213,80,14,15,False,True,False,True,False
86728,MATH 3670 L,Instructional Center 211,33.775587,-84.401213,51,15,17,False,True,False,True,False
87344,MATH 3670 M,Instructional Center 211,33.775587,-84.401213,98,15,17,True,False,True,False,False
86318,MATH 4022 AG,Instructional Center 109,33.775587,-84.401213,0,14,15,True,False,True,False,False
86319,MATH 4022 AU,Instructional Center 109,33.775587,-84.401213,63,14,15,True,False,True,False,False
93981,MATH 4022 BG,Skiles 249,33.773568,-84.395957,0,8,9,True,False,True,False,False
93982,MATH 4022 BU,Skiles 249,33.773568,-84.395957,33,8,9,True,False,True,False,False
88237,MATH 4107 AG,Skiles 202,33.773568,-84.395957,0,12,13,True,False,True,False,True
80541,MATH 4107 AU,Skiles 202,33.773568,-84.395957,42,12,13,True,False,True,False,True
91506,MATH 4221 BG,Skiles 202,33.773568,-84.395957,0,9,11,False,True,False,True,False
91507,MATH 4221 BU,Skiles 202,33.773568,-84.395957,42,9,11,False,True,False,True,False
81317,MATH 4261 AG,Allen Sustainable Education 110,33.77622,-84.397959,22,15,17,True,False,True,False,False
80504,MATH 4261 AU,Allen Sustainable Education 110,33.77622,-84.397959,30,15,17,True,False,True,False,False
80506,MATH 4305 AG,Skiles 249,33.773568,-84.395957,27,15,17,True,False,True,False,False
80505,MATH 4305 AU,Skiles 249,33.773568,-84.395957,16,15,17,True,False,True,False,False
81333,MATH 4317 BG,Skiles 268,33.773568,-84.395957,5,14,15,False,True,False,True,False
81332,MATH 4317 BU,Skiles 268,33.773568,-84.395957,36,14,15,False,True,False,True,False
91589,MATH 4317 CG,Skiles 202,33.773568,-84.395957,4,11,12,True,False,True,False,False
91590,MATH 4317 CU,Skiles 202,33.773568,-84.395957,41,11,12,True,False,True,False,False
81318,MATH 4320 AG,College of Computing 101,33.777576,-84.397352,0,11,12,True,False,True,False,False
80508,MATH 4320 AU,College of Computing 101,33.777576,-84.397352,44,11,12,True,False,True,False,False
81319,MATH 4347 AG,Skiles 202,33.773568,-84.395957,6,14,15,True,False,True,False,False
80510,MATH 4347 AU,Skiles 202,33.773568,-84.395957,40,14,15,True,False,True,False,False
80511,MATH 4431 A,Skiles 169,33.773568,-84.395957,20,9,11,False,True,False,True,False
81335,MATH 4441 AG,Skiles 368,33.773568,-84.395957,2,9,10,True,False,True,False,True
81334,MATH 4441 AU,Skiles 368,33.773568,-84.395957,27,9,10,True,False,True,False,True
81320,MATH 4541 AG,Skiles 254,33.773568,-84.395957,6,12,14,True,False,True,False,False
80512,MATH 4541 AU,Skiles 254,33.773568,-84.395957,29,12,14,True,False,True,False,False
83414,MATH 4581 AG,Weber SST III 1,33.772949,-84.396066,9,12,14,False,True,False,True,False
83413,MATH 4581 AU,Weber SST III 1,33.772949,-84.396066,26,12,14,False,True,False,True,False
85616,MATH 4640 AG,Engineering Sci and Mechanics 201,33.772114,-84.395289,4,14,15,False,True,False,True,False
85617,MATH 4640 AU,Engineering Sci and Mechanics 201,33.772114,-84.395289,10,14,15,False,True,False,True,False
86630,MATH 4782 AG,Skiles 268,33.773568,-84.395957,4,9,11,False,True,False,True,False
86631,MATH 4782 AU,Skiles 268,33.773568,-84.395957,22,9,11,False,True,False,True,False
82678,MATH 4801 UG,Skiles 254,33.773568,-84.395957,30,15,16,True,False,False,False,False
94193,MATH 4802 B,Skiles 308,33.773568,-84.395957,24,18,20,False,True,False,False,False
88429,MATH 6014 B,Skiles 154,33.773568,-84.395957,21,12,14,True,False,True,False,False
85809,MATH 6112 A,Skiles 154,33.773568,-84.395957,18,17,18,False,True,False,True,False
80517,MATH 6121 A,Skiles 256,33.773568,-84.395957,34,12,14,False,True,False,True,False
91450,MATH 6221 A,Skiles 255,33.773568,-84.395957,15,14,15,True,False,True,False,False
84726,MATH 6241 A,Skiles 269,33.773568,-84.395957,21,14,15,False,True,False,True,False
83426,MATH 6263 A,Skiles 311,33.773568,-84.395957,14,15,17,True,False,True,False,False
86632,MATH 6266 A,Skiles 256,33.773568,-84.395957,24,12,14,True,False,True,False,False
80520,MATH 6307 A,Skiles 169,33.773568,-84.395957,14,14,15,False,True,False,True,False
82349,MATH 6337 A,Skiles 171,33.773568,-84.395957,24,9,11,False,True,False,True,False
80521,MATH 6341 A,Skiles 256,33.773568,-84.395957,13,9,11,False,True,False,True,False
85126,MATH 6452 A,Skiles 256,33.773568,-84.395957,17,11,12,True,False,True,False,True
80523,MATH 6580 A,Skiles 268,33.773568,-84.395957,24,11,12,True,False,True,False,False
80526,MATH 6640 A,Clough UG Learning Commons 423,33.774909,-84.396404,33,15,17,False,True,False,True,False
80525,MATH 6643 A,Clough UG Learning Commons 423,33.774909,-84.396404,32,12,14,True,False,True,False,False
84236,MATH 6644 A,Klaus Advanced Computing 1207,33.777107,-84.395817,7,14,15,False,True,False,True,False
80524,MATH 6701 A,Klaus Advanced Computing 2443,33.777107,-84.395817,99,9,11,True,False,True,False,False
80948,MATH 6759 A,Ford Environmental Sci & Tech L1205,33.779004,-84.395849,18,12,14,True,False,True,False,False
85204,MATH 6761 A,Instructional Center 105,33.775587,-84.401213,19,9,11,True,False,True,False,False
82696,MATH 6767 A,Ford Environmental Sci & Tech L1205,33.779004,-84.395849,12,14,15,True,False,True,False,False
86240,MATH 6785 A,Scheller College of Business 200,33.776533,-84.387765,13,18,21,False,False,False,True,False
84994,MATH 7244 A,Skiles 269,33.773568,-84.395957,14,12,14,False,True,False,True,False
91451,MATH 7252 A,Skiles 311,33.773568,-84.395957,21,11,12,True,False,True,False,False
93393,MATH 7338 A,Skiles 308,33.773568,-84.395957,18,17,18,False,True,False,True,False
88230,MATH 8305 A,Skiles 269,33.773568,-84.395957,12,8,9,False,True,False,True,False
89966,MATH 8307 A,Skiles 154,33.773568,-84.395957,0,12,13,False,False,False,True,False
92282,MATH 8801 A,Ford Environmental Sci & Tech L1205,33.779004,-84.395849,5,15,16,False,False,False,False,True
89967,MATH 8801 BUR,Skiles 154,33.773568,-84.395957,4,12,13,False,True,False,False,False
89970,MATH 8803 CHO,Skiles 169,33.773568,-84.395957,13,12,14,False,True,False,True,False
88228,MATH 8803 ETN,Skiles 154,33.773568,-84.395957,16,9,11,True,False,True,False,False
89972,MATH 8803 HEI,Skiles 269,33.773568,-84.395957,4,15,17,False,True,False,True,False
91622,ME 1670 A,Allen Sustainable Education 121,33.77622,-84.397959,50,11,12,True,False,True,False,False
91623,ME 1670 A01,Allen Sustainable Education 102,33.77622,-84.397959,50,8,11,False,False,False,True,False
91624,ME 1670 B,Allen Sustainable Education 121,33.77622,-84.397959,50,12,13,False,True,False,True,False
91625,ME 1670 B01,Allen Sustainable Education 102,33.77622,-84.397959,50,12,15,False,False,True,False,False
91626,ME 1670 C,Allen Sustainable Education 121,33.77622,-84.397959,48,9,10,False,True,False,True,False
91627,ME 1670 C01,Allen Sustainable Education 102,33.77622,-84.397959,48,8,11,True,False,False,False,False
91628,ME 1670 D,Allen Sustainable Education 121,33.77622,-84.397959,49,12,13,True,False,True,False,False
91629,ME 1670 D01,Allen Sustainable Education 102,33.77622,-84.397959,49,12,15,False,False,False,True,False
91630,ME 1670 E,Allen Sustainable Education 121,33.77622,-84.397959,49,14,15,False,True,False,True,False
91631,ME 1670 E01,Allen Sustainable Education 102,33.77622,-84.397959,49,8,11,False,False,True,False,False
91632,ME 1670 F,Allen Sustainable Education 121,33.77622,-84.397959,49,8,9,True,False,True,False,False
91633,ME 1670 F01,Allen Sustainable Education 102,33.77622,-84.397959,49,15,18,False,False,False,True,False
91634,ME 1670 G,Allen Sustainable Education 121,33.77622,-84.397959,49,9,10,True,False,True,False,False
91635,ME 1670 G01,Allen Sustainable Education 102,33.77622,-84.397959,49,12,15,False,False,False,False,True
91771,ME 1670 H,Allen Sustainable Education 121,33.77622,-84.397959,49,14,15,True,False,True,False,False
91772,ME 1670 H01,Allen Sustainable Education 102,33.77622,-84.397959,49,8,11,False,False,False,False,True
91829,ME 1670 I,Allen Sustainable Education 121,33.77622,-84.397959,50,15,16,True,False,True,False,False
91830,ME 1670 I01,Allen Sustainable Education 102,33.77622,-84.397959,50,8,11,False,True,False,False,False
93319,ME 1670 J,Allen Sustainable Education 121,33.77622,-84.397959,50,8,9,False,True,False,True,False
93320,ME 1670 J01,Allen Sustainable Education 102,33.77622,-84.397959,50,12,15,True,False,False,False,False
94063,ME 1670 K,Allen Sustainable Education 316,33.77622,-84.397959,40,8,9,True,False,True,False,False
94064,ME 1670 K01,Allen Sustainable Education 102,33.77622,-84.397959,40,15,18,False,True,False,False,False
80006,ME 2016 A,Instructional Center 105,33.775587,-84.401213,65,12,14,False,True,False,True,False
80709,ME 2016 B,Instructional Center 115,33.775587,-84.401213,64,11,12,True,False,True,False,True
85435,ME 2016 C,Instructional Center 205,33.775587,-84.401213,64,12,14,True,False,True,False,False
86172,ME 2016 D,Instructional Center 205,33.775587,-84.401213,60,15,17,False,True,False,True,False
89136,ME 2110 A,Instructional Center 103,33.775587,-84.401213,254,8,9,True,False,True,False,False
80443,ME 2110 A01,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,24,8,11,False,True,False,False,False
80444,ME 2110 A02,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,20,12,15,False,True,False,False,False
80445,ME 2110 A03,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,20,15,18,False,True,False,False,False
84672,ME 2110 A04,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,21,18,21,False,True,False,False,False
80697,ME 2110 A05,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,20,15,18,False,False,True,False,False
82781,ME 2110 A06,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,24,12,15,False,False,False,True,False
82782,ME 2110 A07,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,24,15,18,False,False,False,True,False
86231,ME 2110 A08,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,20,8,11,False,False,False,False,True
84183,ME 2110 A09,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,23,12,15,False,False,False,False,True
89363,ME 2110 A10,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,19,18,21,False,False,False,True,False
93841,ME 2110 A11,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,19,18,21,False,False,True,False,False
90851,ME 2110 A12,Manufacture Rel Discip Complex 2101,33.777187,-84.400484,20,8,11,False,False,False,True,False
80009,ME 2202 A,Instructional Center 215,33.775587,-84.401213,55,15,17,False,True,False,True,False
81884,ME 2202 B,Instructional Center 109,33.775587,-84.401213,53,9,10,True,False,True,False,True
85034,ME 2202 C,Instructional Center 205,33.775587,-84.401213,54,14,15,False,True,False,True,False
85584,ME 2202 D,Instructional Center 105,33.775587,-84.401213,38,8,9,False,True,False,True,False
88690,ME 2205 A,Instructional Center 105,33.775587,-84.401213,7,8,9,False,True,False,True,False
84457,ME 3017 A,Van Leer C340,33.776065,-84.397116,52,9,10,True,False,True,False,True
84459,ME 3017 C,Instructional Center 215,33.775587,-84.401213,54,15,17,True,False,True,False,False
84989,ME 3017 D,Van Leer E283,33.776065,-84.397116,55,14,15,False,True,False,True,False
85644,ME 3017 E,Van Leer E283,33.776065,-84.397116,55,12,14,False,True,False,True,False
82105,ME 3057 A,Instructional Center 103,33.775587,-84.401213,211,11,12,False,False,True,False,True
83765,ME 3057 A01,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,18,15,18,True,False,False,False,False
82776,ME 3057 A02,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,18,18,21,True,False,False,False,False
82107,ME 3057 A03,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,18,12,15,False,True,False,False,False
83441,ME 3057 A04,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,18,15,18,False,True,False,False,False
82769,ME 3057 A05,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,15,18,21,False,True,False,False,False
82779,ME 3057 A06,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,18,8,11,False,False,True,False,False
82109,ME 3057 A07,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,18,12,15,False,False,True,False,False
82451,ME 3057 A08,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,18,15,18,False,False,True,False,False
82108,ME 3057 A09,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,14,18,21,False,False,True,False,False
82110,ME 3057 A10,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,9,8,11,False,False,False,True,False
82111,ME 3057 A11,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,18,12,15,False,False,False,True,False
82112,ME 3057 A12,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,16,15,18,False,False,False,True,False
89364,ME 3057 A14,Manufacture Rel Discip Complex 3317,33.777187,-84.400484,13,8,11,False,True,False,False,False
84590,ME 3180 A,Instructional Center 215,33.775587,-84.401213,56,12,14,True,False,True,False,False
85638,ME 3180 B,Instructional Center 109,33.775587,-84.401213,50,15,17,False,True,False,True,False
85436,ME 3180 C,Instructional Center 105,33.775587,-84.401213,56,14,15,True,False,True,False,False
82450,ME 3180 D,Instructional Center 215,33.775587,-84.401213,49,14,15,False,True,False,True,False
85756,ME 3210 C,East Architecture 207,33.776177,-84.395459,54,15,17,True,False,True,False,False
85452,ME 3210 D,Instructional Center 109,33.775587,-84.401213,66,9,11,False,True,False,True,False
80420,ME 3322 B,Instructional Center 209,33.775587,-84.401213,60,14,15,True,False,True,False,False
85437,ME 3322 C,Kendeda 230,33.778759,-84.399597,60,14,15,False,True,False,True,False
85626,ME 3340 A,Instructional Center 109,33.775587,-84.401213,51,15,17,True,False,True,False,False
83460,ME 3340 B,Mason 2117,33.776764,-84.39844,57,9,11,False,True,False,True,False
85654,ME 3340 C,Instructional Center 109,33.775587,-84.401213,57,12,14,True,False,True,False,False
85658,ME 3340 D,Instructional Center 109,33.775587,-84.401213,55,8,9,True,False,True,False,False
83087,ME 3345 B,Instructional Center 109,33.775587,-84.401213,42,14,15,False,True,False,True,False
85627,ME 3345 C,Instructional Center 105,33.775587,-84.401213,56,15,17,True,False,True,False,False
85628,ME 3345 D,Instructional Center 115,33.775587,-84.401213,55,12,14,True,False,True,False,False
82920,ME 3743 TM,Scheller College of Business 201,33.776533,-84.387765,14,17,18,True,False,True,False,False
82701,ME 4011 A,Instructional Center 109,33.775587,-84.401213,46,12,14,False,True,False,True,False
89451,ME 4012 A,College of Computing 102,33.777576,-84.397352,23,15,16,False,True,False,True,False
88336,ME 4012 A01,Manufacture Rel Discip Complex 3336,33.777187,-84.400484,23,15,18,False,False,True,False,False
93586,ME 4013 A,College of Computing 53,33.777576,-84.397352,24,15,17,True,False,True,False,False
89376,ME 4042 A,Instructional Center 115,33.775587,-84.401213,60,12,13,False,True,False,True,False
88691,ME 4042 A01,Allen Sustainable Education 316,33.77622,-84.397959,34,15,18,False,True,False,False,False
89375,ME 4042 A02,Allen Sustainable Education 316,33.77622,-84.397959,26,15,18,False,False,True,False,False
89139,ME 4056 A,East Architecture 123,33.776177,-84.395459,203,11,12,False,False,True,False,True
86794,ME 4056 L01,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,16,18,21,True,False,False,False,False
84569,ME 4056 L02,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,16,8,11,False,True,False,False,False
88530,ME 4056 L03,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,18,12,15,False,True,False,False,False
84570,ME 4056 L04,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,17,15,18,False,True,False,False,False
84576,ME 4056 L05,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,16,18,21,False,True,False,False,False
87681,ME 4056 L06,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,16,8,11,False,False,True,False,False
84671,ME 4056 L07,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,18,15,18,False,False,True,False,False
84627,ME 4056 L08,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,14,18,21,False,False,True,False,False
84572,ME 4056 L09,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,16,8,11,False,False,False,True,False
84571,ME 4056 L10,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,16,12,15,False,False,False,True,False
84573,ME 4056 L11,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,16,15,18,False,False,False,True,False
89310,ME 4056 L12,Manufacture Rel Discip Complex 3321,33.777187,-84.400484,6,18,21,False,False,False,True,False
